typeID,groupID,typeName,volume,capacity,portionSize,,,,,
1112,154,75mm Gatling Rail I Blueprint,0.01,0.00,1,,,,,
1113,154,Light Electron Blaster I Blueprint,0.01,0.00,1,,,,,
1114,154,Light Ion Blaster I Blueprint,0.01,0.00,1,,,,,
1115,154,Light Neutron Blaster I Blueprint,0.01,0.00,1,,,,,
1116,154,150mm Railgun I Blueprint,0.01,0.00,1,,,,,
1117,154,Heavy Electron Blaster I Blueprint,0.01,0.00,1,,,,,
1118,154,Dual 150mm Railgun I Blueprint,0.01,0.00,1,,,,,
1119,154,Heavy Neutron Blaster I Blueprint,0.01,0.00,1,,,,,
1120,154,Heavy Ion Blaster I Blueprint,0.01,0.00,1,,,,,
1121,154,250mm Railgun I Blueprint,0.01,0.00,1,,,,,
1122,154,Electron Blaster Cannon I Blueprint,0.01,0.00,1,,,,,
1123,154,Dual 250mm Railgun I Blueprint,0.01,0.00,1,,,,,
1124,154,Neutron Blaster Cannon I Blueprint,0.01,0.00,1,,,,,
1125,154,425mm Railgun I Blueprint,0.01,0.00,1,,,,,
1126,154,Ion Blaster Cannon I Blueprint,0.01,0.00,1,,,,,
1128,156,Medium Capacitor Booster I Blueprint,0.01,0.00,1,,,,,
1129,157,Adaptive Invulnerability Field I Blueprint,0.01,0.00,1,,,,,
1130,167,Iron Charge S Blueprint,0.01,0.00,1,,,,,
1131,167,Tungsten Charge S Blueprint,0.01,0.00,1,,,,,
1132,167,Iridium Charge S Blueprint,0.01,0.00,1,,,,,
1133,167,Lead Charge S Blueprint,0.01,0.00,1,,,,,
1134,167,Thorium Charge S Blueprint,0.01,0.00,1,,,,,
1135,167,Uranium Charge S Blueprint,0.01,0.00,1,,,,,
1136,167,Plutonium Charge S Blueprint,0.01,0.00,1,,,,,
1137,167,Antimatter Charge S Blueprint,0.01,0.00,1,,,,,
1138,167,Iron Charge M Blueprint,0.01,0.00,1,,,,,
1139,167,Tungsten Charge M Blueprint,0.01,0.00,1,,,,,
1140,167,Iridium Charge M Blueprint,0.01,0.00,1,,,,,
1141,167,Lead Charge M Blueprint,0.01,0.00,1,,,,,
1142,167,Thorium Charge M Blueprint,0.01,0.00,1,,,,,
1143,167,Uranium Charge M Blueprint,0.01,0.00,1,,,,,
1144,167,Plutonium Charge M Blueprint,0.01,0.00,1,,,,,
1145,167,Antimatter Charge M Blueprint,0.01,0.00,1,,,,,
1146,167,Iron Charge L Blueprint,0.01,0.00,1,,,,,
1147,167,Tungsten Charge L Blueprint,0.01,0.00,1,,,,,
1148,167,Iridium Charge L Blueprint,0.01,0.00,1,,,,,
1149,167,Lead Charge L Blueprint,0.01,0.00,1,,,,,
1150,167,Thorium Charge L Blueprint,0.01,0.00,1,,,,,
1151,167,Uranium Charge L Blueprint,0.01,0.00,1,,,,,
1152,167,Plutonium Charge L Blueprint,0.01,0.00,1,,,,,
1153,167,Antimatter Charge L Blueprint,0.01,0.00,1,,,,,
1154,168,Radio S Blueprint,0.01,0.00,1,,,,,
1155,168,Microwave S Blueprint,0.01,0.00,1,,,,,
1156,168,Infrared S Blueprint,0.01,0.00,1,,,,,
1157,168,Standard S Blueprint,0.01,0.00,1,,,,,
1158,168,Ultraviolet S Blueprint,0.01,0.00,1,,,,,
1159,168,Xray S Blueprint,0.01,0.00,1,,,,,
1160,168,Gamma S Blueprint,0.01,0.00,1,,,,,
1161,168,Multifrequency S Blueprint,0.01,0.00,1,,,,,
1162,168,Radio M Blueprint,0.01,0.00,1,,,,,
1163,168,Microwave M Blueprint,0.01,0.00,1,,,,,
1164,168,Infrared M Blueprint,0.01,0.00,1,,,,,
1165,168,Standard M Blueprint,0.01,0.00,1,,,,,
1166,168,Ultraviolet M Blueprint,0.01,0.00,1,,,,,
1167,168,Xray M Blueprint,0.01,0.00,1,,,,,
1168,168,Gamma M Blueprint,0.01,0.00,1,,,,,
1169,168,Multifrequency M Blueprint,0.01,0.00,1,,,,,
1170,168,Radio L Blueprint,0.01,0.00,1,,,,,
1171,168,Microwave L Blueprint,0.01,0.00,1,,,,,
1172,168,Infrared L Blueprint,0.01,0.00,1,,,,,
1173,168,Standard L Blueprint,0.01,0.00,1,,,,,
1174,168,Ultraviolet L Blueprint,0.01,0.00,1,,,,,
1175,168,Xray L Blueprint,0.01,0.00,1,,,,,
1176,168,Gamma L Blueprint,0.01,0.00,1,,,,,
1177,168,Multifrequency L Blueprint,0.01,0.00,1,,,,,
1178,169,Cap Booster 25 Blueprint,0.01,0.00,1,,,,,
1179,169,Cap Booster 50 Blueprint,0.01,0.00,1,,,,,
1182,96,Auto Targeting System I,5.00,0.00,1,,,,,
1183,62,Small Armor Repairer II,5.00,0.00,1,,,,,
1184,142,Small Armor Repairer II Blueprint,0.01,0.00,1,,,,,
1185,61,Small Cap Battery I,5.00,0.00,1,,,,,
1186,141,Small Cap Battery I Blueprint,0.01,0.00,1,,,,,
1190,67,Small Remote Capacitor Transmitter II,5.00,0.00,1,,,,,
1191,147,Small Remote Capacitor Transmitter II Blueprint,0.01,0.00,1,,,,,
1192,764,Basic Overdrive Injector System,5.00,0.00,1,,,,,
1193,98,Basic EM Plating,5.00,0.00,1,,,,,
1194,99,Amarr Sentry Gun,1000.00,1000.00,1,,,,,
1195,43,Cap Recharger I,5.00,0.00,1,,,,,
1196,123,Cap Recharger I Blueprint,0.01,0.00,1,,,,,
1197,98,EM Plating I,5.00,0.00,1,,,,,
1198,98,EM Plating II,5.00,0.00,1,,,,,
1201,100,Wasp I,25.00,0.00,1,,,,,
1202,101,Civilian Mining Drone,5.00,0.00,1,,,,,
1204,163,EM Plating I Blueprint,0.01,0.00,1,,,,,
1205,163,EM Plating II Blueprint,0.01,0.00,1,,,,,
1208,162,Auto Targeting System I Blueprint,0.01,0.00,1,,,,,
1210,160,Burst Jammer I Blueprint,0.01,0.00,1,,,,,
1212,161,Passive Targeter I Blueprint,0.01,0.00,1,,,,,
1214,176,Wasp I Blueprint,0.01,0.00,1,,,,,
1215,170,Heavy Defender Missile I Blueprint,0.01,0.00,1,,,,,
1216,166,Mjolnir Auto-Targeting Light Missile I Blueprint,0.01,0.00,1,,,,,
1217,174,Python Mine Blueprint,0.01,0.00,1,,,,,
1218,177,Civilian Mining Drone Blueprint,0.01,0.00,1,,,,,
1220,166,Scourge Rocket Blueprint,0.01,0.00,1,,,,,
1221,166,Scourge Torpedo Blueprint,0.01,0.00,1,,,,,
1223,451,Bistot,16.00,0.00,100,,,,,
1224,459,Pyroxeres,0.30,0.00,100,,,,,
1225,452,Crokite,16.00,0.00,100,,,,,
1226,456,Jaspet,2.00,0.00,100,,,,,
1227,469,Omber,0.60,0.00,100,,,,,
1228,460,Scordite,0.15,0.00,100,,,,,
1229,467,Gneiss,5.00,0.00,100,,,,,
1230,462,Veldspar,0.10,0.00,100,,,,,
1231,455,Hemorphite,3.00,0.00,100,,,,,
1232,453,Dark Ochre,8.00,0.00,100,,,,,
1233,237,Polaris Enigma Frigate,20400.00,1000000.00,1,,,,,
1236,764,Overdrive Injector System II,5.00,0.00,1,,,,,
1237,158,Overdrive Injector System II Blueprint,0.01,0.00,1,,,,,
1240,78,Basic Reinforced Bulkheads,5.00,0.00,1,,,,,
1242,763,Basic Nanofiber Internal Structure,5.00,0.00,1,,,,,
1244,764,Overdrive Injector System I,5.00,0.00,1,,,,,
1245,158,Overdrive Injector System I Blueprint,0.01,0.00,1,,,,,
1246,768,Capacitor Flux Coil I,5.00,0.00,1,,,,,
1247,137,Capacitor Flux Coil I Blueprint,0.01,0.00,1,,,,,
1248,768,Capacitor Flux Coil II,5.00,0.00,1,,,,,
1249,137,Capacitor Flux Coil II Blueprint,0.01,0.00,1,,,,,
1254,770,Shield Flux Coil I,5.00,0.00,1,,,,,
1255,137,Shield Flux Coil I Blueprint,0.01,0.00,1,,,,,
1256,770,Shield Flux Coil II,5.00,0.00,1,,,,,
1257,137,Shield Flux Coil II Blueprint,0.01,0.00,1,,,,,
1262,98,Basic Explosive Plating,5.00,0.00,1,,,,,
1264,98,Explosive Plating I,5.00,0.00,1,,,,,
1265,163,Explosive Plating I Blueprint,0.01,0.00,1,,,,,
1266,98,Explosive Plating II,5.00,0.00,1,,,,,
1267,163,Explosive Plating II Blueprint,0.01,0.00,1,,,,,
1272,98,Basic Layered Plating,5.00,0.00,1,,,,,
1274,98,Layered Plating I,5.00,0.00,1,,,,,
1275,163,Layered Plating I Blueprint,0.01,0.00,1,,,,,
1276,98,Layered Plating II,5.00,0.00,1,,,,,
1277,163,Layered Plating II Blueprint,0.01,0.00,1,,,,,
1282,98,Basic Kinetic Plating,5.00,0.00,1,,,,,
1284,98,Kinetic Plating I,5.00,0.00,1,,,,,
1285,163,Kinetic Plating I Blueprint,0.01,0.00,1,,,,,
1286,98,Kinetic Plating II,5.00,0.00,1,,,,,
1287,163,Kinetic Plating II Blueprint,0.01,0.00,1,,,,,
1292,98,Basic Thermal Plating,5.00,0.00,1,,,,,
1294,98,Thermal Plating I,5.00,0.00,1,,,,,
1295,163,Thermal Plating I Blueprint,0.01,0.00,1,,,,,
1296,98,Thermal Plating II,5.00,0.00,1,,,,,
1297,163,Thermal Plating II Blueprint,0.01,0.00,1,,,,,
1302,98,Basic Adaptive Nano Plating,5.00,0.00,1,,,,,
1304,98,Adaptive Nano Plating I,5.00,0.00,1,,,,,
1305,163,Adaptive Nano Plating I Blueprint,0.01,0.00,1,,,,,
1306,98,Adaptive Nano Plating II,5.00,0.00,1,,,,,
1307,163,Adaptive Nano Plating II Blueprint,0.01,0.00,1,,,,,
1315,765,Basic Expanded Cargohold,5.00,0.00,1,,,,,
1317,765,Expanded Cargohold I,5.00,0.00,1,,,,,
1318,158,Expanded Cargohold I Blueprint,0.01,0.00,1,,,,,
1319,765,Expanded Cargohold II,5.00,0.00,1,,,,,
1320,158,Expanded Cargohold II Blueprint,0.01,0.00,1,,,,,
1333,78,Reinforced Bulkheads I,25.00,0.00,1,,,,,
1334,158,Reinforced Bulkheads I Blueprint,0.01,0.00,1,,,,,
1335,78,Reinforced Bulkheads II,5.00,0.00,1,,,,,
1336,158,Reinforced Bulkheads II Blueprint,0.01,0.00,1,,,,,
1351,769,Basic Reactor Control Unit,5.00,0.00,1,,,,,
1353,769,Reactor Control Unit I,5.00,0.00,1,,,,,
1354,137,Reactor Control Unit I Blueprint,0.01,0.00,1,,,,,
1355,769,Reactor Control Unit II,5.00,0.00,1,,,,,
1356,137,Reactor Control Unit II Blueprint,0.01,0.00,1,,,,,
1373,1,CharacterAmarr,1.00,0.00,1,,,,,
1374,1,CharacterNiKunni,1.00,0.00,1,,,,,
1375,1,CharacterCivire,1.00,0.00,1,,,,,
1376,1,CharacterDeteis,1.00,0.00,1,,,,,
1377,1,CharacterGallente,1.00,0.00,1,,,,,
1378,1,CharacterIntaki,1.00,0.00,1,,,,,
1379,1,CharacterSebiestor,1.00,0.00,1,,,,,
1380,1,CharacterBrutor,1.00,0.00,1,,,,,
1381,1,CharacterStatic,1.00,0.00,1,,,,,
1382,1,CharacterModifier,1.00,0.00,1,,,,,
1383,1,CharacterAchura,1.00,0.00,1,,,,,
1384,1,CharacterJinMei,1.00,0.00,1,,,,,
1385,1,CharacterKhanid,1.00,0.00,1,,,,,
1386,1,CharacterVherokior,1.00,0.00,1,,,,,
1401,762,Basic Inertial Stabilizers,5.00,0.00,1,,,,,
1403,762,Inertial Stabilizers I,5.00,0.00,1,,,,,
1404,158,Inertial Stabilizers I Blueprint,0.01,0.00,1,,,,,
1405,762,Inertial Stabilizers II,5.00,0.00,1,,,,,
1406,158,Inertial Stabilizers II Blueprint,0.01,0.00,1,,,,,
1419,57,Basic Shield Power Relay,5.00,0.00,1,,,,,
1422,57,Shield Power Relay II,5.00,0.00,1,,,,,
1423,137,Shield Power Relay II Blueprint,0.01,0.00,1,,,,,
1436,96,Auto Targeting System II,5.00,0.00,1,,,,,
1437,162,Auto Targeting System II Blueprint,0.01,0.00,1,,,,,
1445,767,Capacitor Power Relay I,5.00,0.00,1,,,,,
1446,137,Capacitor Power Relay I Blueprint,0.01,0.00,1,,,,,
1447,767,Capacitor Power Relay II,5.00,0.00,1,,,,,
1448,137,Capacitor Power Relay II Blueprint,0.01,0.00,1,,,,,
1529,15,Caldari Administrative Station,1.00,0.00,1,,,,,
1530,15,Caldari Research Station,1.00,0.00,1,,,,,
1531,15,Caldari Trading Station,1.00,0.00,1,,,,,
1537,766,Basic Power Diagnostic System,5.00,0.00,1,,,,,
1539,766,Power Diagnostic System I,5.00,0.00,1,,,,,
1540,137,Power Diagnostic System I Blueprint,0.01,0.00,1,,,,,
1541,766,Power Diagnostic System II,5.00,0.00,1,,,,,
1542,137,Power Diagnostic System II Blueprint,0.01,0.00,1,,,,,
1547,72,Small Proton Smartbomb I,12.50,0.00,1,,,,,
1548,152,Small Proton Smartbomb I Blueprint,0.01,0.00,1,,,,,
1549,72,Small Proton Smartbomb II,5.00,0.00,1,,,,,
1550,152,Small Proton Smartbomb II Blueprint,0.01,0.00,1,,,,,
1551,72,Small Graviton Smartbomb I,12.50,0.00,1,,,,,
1552,152,Small Graviton Smartbomb I Blueprint,0.01,0.00,1,,,,,
1553,72,Small Graviton Smartbomb II,5.00,0.00,1,,,,,
1554,152,Small Graviton Smartbomb II Blueprint,0.01,0.00,1,,,,,
1557,72,Small Plasma Smartbomb I,12.50,0.00,1,,,,,
1558,152,Small Plasma Smartbomb I Blueprint,0.01,0.00,1,,,,,
1559,72,Small Plasma Smartbomb II,5.00,0.00,1,,,,,
1560,152,Small Plasma Smartbomb II Blueprint,0.01,0.00,1,,,,,
1563,72,Small EMP Smartbomb I,12.50,0.00,1,,,,,
1564,152,Small EMP Smartbomb I Blueprint,0.01,0.00,1,,,,,
1565,72,Small EMP Smartbomb II,5.00,0.00,1,,,,,
1566,152,Small EMP Smartbomb II Blueprint,0.01,0.00,1,,,,,
1601,190,Amarr Bonus,0.00,0.00,1,,,,,
1602,190,Ni-Kunni Bonus,0.00,0.00,1,,,,,
1603,190,Civire Bonus,0.00,0.00,1,,,,,
1604,190,Deteis Bonus,0.00,0.00,1,,,,,
1605,190,Gallente Bonus,0.00,0.00,1,,,,,
1606,190,Intaki Bonus,0.00,0.00,1,,,,,
1607,190,Sebiestor Bonus,0.00,0.00,1,,,,,
1608,190,Brutor Bonus,0.00,0.00,1,,,,,
1611,191,Computer Empathy Bonus,0.00,0.00,1,,,,,
1612,191,Ordered Mind Bonus,0.00,0.00,1,,,,,
1613,191,Standard DNA Pattern Bonus,0.00,0.00,1,,,,,
1614,191,Killer Instinct Bonus,0.00,0.00,1,,,,,
1615,191,Deft Hands Bonus,0.00,0.00,1,,,,,
1616,191,Structural Understanding Bonus,0.00,0.00,1,,,,,
1617,191,Creative Bonus,0.00,0.00,1,,,,,
1618,191,Glib Tongue Bonus,0.00,0.00,1,,,,,
1619,191,August Demeanor Bonus,0.00,0.00,1,,,,,
1620,191,Superior Motion Sense Bonus,0.00,0.00,1,,,,,
1621,191,High-G Tolerance Bonus,0.00,0.00,1,,,,,
1622,191,Vector Reckoning Bonus,0.00,0.00,1,,,,,
1623,191,Stratum Form Feel Bonus,0.00,0.00,1,,,,,
1624,191,Doctrine Ingrained Bonus,0.00,0.00,1,,,,,
1625,191,Three Dimensional Thinking Bonus,0.00,0.00,1,,,,,
1626,191,Swift Neural Grafting Bonus,0.00,0.00,1,,,,,
1627,191,Booster Immunity Bonus,0.00,0.00,1,,,,,
1628,193,Algiophobia Bonus,0.00,0.00,1,,,,,
1629,193,Barophobia Bonus,0.00,0.00,1,,,,,
1630,193,Cenophobia Bonus,0.00,0.00,1,,,,,
1631,193,Claustrophobia Bonus,0.00,0.00,1,,,,,
1632,193,Monophobia Bonus,0.00,0.00,1,,,,,
1633,193,Mysophobia Bonus,0.00,0.00,1,,,,,
1634,193,Taphephobia Bonus,0.00,0.00,1,,,,,
1635,193,Xenophobia Bonus,0.00,0.00,1,,,,,
1636,192,Mechanical Inaptitude Bonus,0.00,0.00,1,,,,,
1639,192,Weak Double-helix Bond Bonus,0.00,0.00,1,,,,,
1640,192,Short Attention Span Bonus,0.00,0.00,1,,,,,
1641,192,Wasteful Bonus,0.00,0.00,1,,,,,
1642,192,Trigger-happy Bonus,0.00,0.00,1,,,,,
1643,192,Epileptic Bonus,0.00,0.00,1,,,,,
1644,192,Strong Immunity System Bonus,0.00,0.00,1,,,,,
1650,195,Amarr Military Academy Pilot Bonus,0.00,0.00,1,,,,,
1651,195,Amarr Military Academy Gunner Bonus,0.00,0.00,1,,,,,
1652,195,Amarr Technical School Engineering Bonus,0.00,0.00,1,,,,,
1653,195,Amarr Technical School Electronics Bonus,0.00,0.00,1,,,,,
1654,195,Amarr Business School Commerce Bonus,0.00,0.00,1,,,,,
1655,195,Amarr Business School Industry Bonus,0.00,0.00,1,,,,,
1657,196,Caldari Military Academy Pilot Bonus,0.00,0.00,1,,,,,
1658,196,Caldari Military Academy Gunner Bonus,0.00,0.00,1,,,,,
1659,196,Caldari Technical School Engineering Bonus,0.00,0.00,1,,,,,
1660,196,Caldari Technical School Electronics Bonus,0.00,0.00,1,,,,,
1661,196,Caldari Business School Commerce Bonus,0.00,0.00,1,,,,,
1662,196,Caldari Business School Industry Bonus,0.00,0.00,1,,,,,
1663,197,Gallente Military Academy Pilot Bonus,0.00,0.00,1,,,,,
1664,197,Gallente Military Academy Gunner Bonus,0.00,0.00,1,,,,,
1665,197,Gallente Technical School Engineering Bonus,0.00,0.00,1,,,,,
1666,197,Gallente Technical School Electronics Bonus,0.00,0.00,1,,,,,
1667,197,Gallente Business School Commerce Bonus,0.00,0.00,1,,,,,
1668,197,Gallente Business School Industry Bonus,0.00,0.00,1,,,,,
1669,198,Minmatar Military Academy Pilot Bonus,0.00,0.00,1,,,,,
1670,198,Minmatar Military Academy Gunner Bonus,0.00,0.00,1,,,,,
1671,198,Minmatar Technical School Engineering Bonus,0.00,0.00,1,,,,,
1672,198,Minmatar Technical School Electronic Bonus,0.00,0.00,1,,,,,
1673,198,Minmatar Business School Commerce Bonus,0.00,0.00,1,,,,,
1674,198,Minmatar Business School Industry Bonus,0.00,0.00,1,,,,,
1675,199,Bounty Hunter Bonus,0.00,0.00,1,,,,,
1676,199,Scientist Bonus,0.00,0.00,1,,,,,
1677,199,Industrialist Bonus,0.00,0.00,1,,,,,
1678,199,Corporate Magnate Bonus,0.00,0.00,1,,,,,
1679,199,Covert-op Bonus,0.00,0.00,1,,,,,
1680,199,Navy Captain Bonus,0.00,0.00,1,,,,,
1798,295,Basic EM Ward Amplifier,5.00,0.00,1,,,,,
1800,295,Basic Thermal Dissipation Amplifier,5.00,0.00,1,,,,,
1802,295,Basic Kinetic Deflection Amplifier,5.00,0.00,1,,,,,
1804,295,Basic Explosive Deflection Amplifier,5.00,0.00,1,,,,,
1808,295,EM Ward Amplifier I,5.00,0.00,1,,,,,
1809,296,EM Ward Amplifier I Blueprint,0.01,0.00,1,,,,,
1810,394,Scourge Auto-Targeting Light Missile I,0.02,0.00,100,,,,,
1811,166,Scourge Auto-Targeting Light Missile I Blueprint,0.01,0.00,1,,,,,
1814,394,Nova Auto-Targeting Light Missile I,0.02,0.00,100,,,,,
1815,166,Nova Auto-Targeting Light Missile I Blueprint,0.01,0.00,1,,,,,
1816,394,Inferno Auto-Targeting Light Missile I,0.02,0.00,100,,,,,
1817,166,Inferno Auto-Targeting Light Missile I Blueprint,0.01,0.00,1,,,,,
1818,395,Scourge Auto-Targeting Heavy Missile I,0.03,0.00,100,,,,,
1819,166,Scourge Auto-Targeting Heavy Missile I Blueprint,0.01,0.00,1,,,,,
1820,395,Mjolnir Auto-Targeting Heavy Missile I,0.03,0.00,100,,,,,
1821,166,Mjolnir Auto-Targeting Heavy Missile I Blueprint,0.01,0.00,1,,,,,
1822,395,Nova Auto-Targeting Heavy Missile I,0.03,0.00,100,,,,,
1823,166,Nova Auto-Targeting Heavy Missile I Blueprint,0.01,0.00,1,,,,,
1824,395,Inferno Auto-Targeting Heavy Missile I,0.03,0.00,100,,,,,
1825,166,Inferno Auto-Targeting Heavy Missile I Blueprint,0.01,0.00,1,,,,,
1826,396,Scourge Auto-Targeting Cruise Missile I,0.05,0.00,100,,,,,
1827,166,Scourge Auto-Targeting Cruise Missile I Blueprint,0.01,0.00,1,,,,,
1828,396,Mjolnir Auto-Targeting Cruise Missile I,0.05,0.00,100,,,,,
1829,166,Mjolnir Auto-Targeting Cruise Missile I Blueprint,0.01,0.00,1,,,,,
1830,396,Nova Auto-Targeting Cruise Missile I,0.05,0.00,100,,,,,
1831,166,Nova Auto-Targeting Cruise Missile I Blueprint,0.01,0.00,1,,,,,
1832,396,Inferno Auto-Targeting Cruise Missile I,0.05,0.00,100,,,,,
1833,166,Inferno Auto-Targeting Cruise Missile I Blueprint,0.01,0.00,1,,,,,
1855,48,Ship Scanner II,5.00,0.00,1,,,,,
1856,128,Ship Scanner II Blueprint,0.01,0.00,1,,,,,
1875,511,Rapid Light Missile Launcher I,10.00,0.29,1,,,,,
1876,136,Rapid Light Missile Launcher I Blueprint,0.01,0.00,1,,,,,
1877,511,Rapid Light Missile Launcher II,10.00,0.30,1,,,,,
1878,136,Rapid Light Missile Launcher II Blueprint,0.01,0.00,1,,,,,
1893,205,Basic Heat Sink,5.00,0.00,1,,,,,
1896,25,Concord Police Frigate,20400.00,300.00,1,,,,,
1898,25,Concord SWAT Frigate,20400.00,300.00,1,,,,,
1900,25,Concord Army Frigate,20400.00,300.00,1,,,,,
1902,25,Concord Special Ops Frigate,20400.00,300.00,1,,,,,
1904,26,Concord Police Cruiser,101000.00,900.00,1,,,,,
1912,27,Concord Police Battleship,486000.00,14000.00,1,,,,,
1914,27,Concord Special Ops Battleship,486000.00,14000.00,1,,,,,
1916,27,Concord SWAT Battleship,486000.00,14000.00,1,,,,,
1918,27,Concord Army Battleship,486000.00,14000.00,1,,,,,
1926,15,Amarr Station Hub,0.00,0.00,1,,,,,
1927,15,Amarr Station Military,0.00,0.00,1,,,,,
1928,15,Amarr Industrial Station,0.00,0.00,1,,,,,
1929,15,Amarr Standard Station,0.00,0.00,1,,,,,
1930,15,Amarr Mining Station,0.00,0.00,1,,,,,
1931,15,Amarr Research Station,0.00,0.00,1,,,,,
1932,15,Amarr Trade Post,0.00,0.00,1,,,,,
1944,28,Bestower,260000.00,4800.00,1,,,,,
1945,108,Bestower Blueprint,0.01,0.00,1,,,,,
1946,203,Basic RADAR Backup Array,5.00,0.00,1,,,,,
1947,202,ECCM - Radar I,5.00,0.00,1,,,,,
1948,201,Magnetometric ECM I,5.00,0.00,1,,,,,
1949,210,Basic Signal Amplifier,5.00,0.00,1,,,,,
1951,211,Basic Tracking Enhancer,5.00,0.00,1,,,,,
1952,212,Sensor Booster II,5.00,1.00,1,,,,,
1955,201,Gravimetric ECM I,5.00,0.00,1,,,,,
1956,201,Radar ECM I,5.00,0.00,1,,,,,
1957,201,Multispectral ECM I,5.00,0.00,1,,,,,
1958,201,Ladar ECM I,5.00,0.00,1,,,,,
1959,289,ECCM Projector I,20.00,0.00,1,,,,,
1960,289,ECCM Projector II,5.00,0.00,1,,,,,
1963,290,Remote Sensor Booster I,25.00,1.00,1,,,,,
1964,290,Remote Sensor Booster II,5.00,1.00,1,,,,,
1968,208,Remote Sensor Dampener I,5.00,1.00,1,,,,,
1969,208,Remote Sensor Dampener II,5.00,1.00,1,,,,,
1973,212,Sensor Booster I,5.00,1.00,1,,,,,
1977,213,Tracking Computer I,5.00,1.00,1,,,,,
1978,213,Tracking Computer II,5.00,1.00,1,,,,,
1982,203,Basic Ladar Backup Array,5.00,0.00,1,,,,,
1983,203,Basic Gravimetric Backup Array,5.00,0.00,1,,,,,
1984,203,Basic Magnetometric Backup Array,5.00,0.00,1,,,,,
1985,203,Basic Multi Sensor Backup Array,5.00,0.00,1,,,,,
1986,210,Signal Amplifier I,5.00,0.00,1,,,,,
1987,210,Signal Amplifier II,5.00,0.00,1,,,,,
1998,211,Tracking Enhancer I,5.00,0.00,1,,,,,
1999,211,Tracking Enhancer II,5.00,0.00,1,,,,,
2001,1016,Cynosural Suppression,200000.00,0.00,1,,,,,
2002,202,ECCM - Ladar I,5.00,0.00,1,,,,,
2003,202,ECCM - Magnetometric I,5.00,0.00,1,,,,,
2004,202,ECCM - Gravimetric I,5.00,0.00,1,,,,,
2005,202,ECCM - Omni I,5.00,0.00,1,,,,,
2006,26,Omen,118000.00,400.00,1,,,,,
2007,106,Omen Blueprint,0.01,0.00,1,,,,,
2008,1016,Cynosural Navigation,200000.00,0.00,1,,,,,
2009,1016,Supercapital Construction Facilities,200000.00,0.00,1,,,,,
2010,286,Rebel Leader,21120.00,100.00,1,,,,,
2011,306,Prison Facility,100000000.00,10000.00,1,,,,,
2012,597,Terrorist Leader,16450.00,120.00,1,,,,,
2013,283,Hostages,1.00,0.00,1,,,,,
2014,7,Planet (Oceanic),1.00,0.00,1,,,,,
2015,7,Planet (Lava),1.00,0.00,1,,,,,
2016,7,Planet (Barren),1.00,0.00,1,,,,,
2017,7,Planet (Storm),1.00,0.00,1,,,,,
2018,61,Medium Cap Battery I,10.00,0.00,1,,,,,
2019,141,Medium Cap Battery I Blueprint,0.01,0.00,1,,,,,
2020,61,Large Cap Battery I,15.00,0.00,1,,,,,
2021,141,Large Cap Battery I Blueprint,0.01,0.00,1,,,,,
2022,61,X-Large Capacitor Battery I,20.00,0.00,1,,,,,
2023,141,X-Large Capacitor Battery I Blueprint,0.01,0.00,1,,,,,
2024,76,Medium Capacitor Booster II,10.00,40.00,1,,,,,
2025,156,Medium Capacitor Booster II Blueprint,0.01,0.00,1,,,,,
2026,1021,Pirate Detection Array 1,5000.00,0.00,1,,,,,
2027,1021,Pirate Detection Array 2,10000.00,0.00,1,,,,,
2028,1021,Pirate Detection Array 3,20000.00,0.00,1,,,,,
2029,1021,Pirate Detection Array 4,40000.00,0.00,1,,,,,
2030,1021,Pirate Detection Array 5,60000.00,0.00,1,,,,,
2031,1021,Entrapment Array 1,5000.00,0.00,1,,,,,
2032,43,Cap Recharger II,5.00,0.00,1,,,,,
2033,123,Cap Recharger II Blueprint,0.01,0.00,1,,,,,
2034,1021,Entrapment Array 2,10000.00,0.00,1,,,,,
2035,1021,Entrapment Array 3,20000.00,0.00,1,,,,,
2036,1021,Entrapment Array 4,40000.00,0.00,1,,,,,
2037,1021,Entrapment Array 5,60000.00,0.00,1,,,,,
2038,47,Cargo Scanner II,5.00,0.00,1,,,,,
2039,127,Cargo Scanner II Blueprint,0.01,0.00,1,,,,,
2040,1020,Ore Prospecting Array 1,5000.00,0.00,1,,,,,
2041,1020,Ore Prospecting Array 2,10000.00,0.00,1,,,,,
2042,1020,Ore Prospecting Array 3,20000.00,0.00,1,,,,,
2043,1020,Ore Prospecting Array 4,40000.00,0.00,1,,,,,
2044,1020,Ore Prospecting Array 5,60000.00,0.00,1,,,,,
2045,693,SARO Frigate,16500.00,235.00,1,,,,,
2046,60,Damage Control I,5.00,0.00,1,,,,,
2047,140,Damage Control I Blueprint,0.01,0.00,1,,,,,
2048,60,Damage Control II,5.00,0.00,1,,,,,
2049,140,Damage Control II Blueprint,0.01,0.00,1,,,,,
2050,77,Gistum C-Type Adaptive Invulnerability Field,5.00,0.00,1,,,,,
2052,286,Mercenary Trainee,19700.00,125.00,1,,,,,
2053,1020,Survey Networks 1,5000.00,0.00,1,,,,,
2054,1020,Survey Networks 2,10000.00,0.00,1,,,,,
2055,1020,Survey Networks 3,20000.00,0.00,1,,,,,
2056,1020,Survey Networks 4,40000.00,0.00,1,,,,,
2057,1020,Survey Networks 5,60000.00,0.00,1,,,,,
2058,1021,Quantum Flux Generator 1,5000.00,0.00,1,,,,,
